Transaction_ID,Region,Country,Product_Line,Revenue,Marketing_Expense ,Profit,Quarter,Date,Channel,Age,,,,,
504295,Asia,Japan,iPhone,512658,254917,30%,Q4,28-07-2020,Offline,26,,,,,
495456,North America,USA,iPad,6951611,360641,40%,Q2,17-06-2024,Retail Partner,30,,,,,
350397,Africa,France,iPad,8401600,214371,30%,Q1,21-12-2020,Apple Store,26,,,,,
479260,Africa,Australia,Wearables,2838068,35815,20%,Q1,07-02-2022,E-Commerce,32,,,,,
622680,North America,China,iPhone,5915955,147679,20%,Q1,24-04-2020,Retail Partner,33,,,,,
262315,Europe,China,Services,6285661,497372,40%,Q2,03-01-2022,Retail Partner,28,,,,,
625273,Europe,Canada,iPhone,1753576,289116,20%,Q2,06-01-2022,Online,28,,,,,
361943,North America,Canada,Wearables,5696715,208331,20%,Q2,27-08-2022,Apple Store,44,,,,,
334104,North America,India,iPad,8294265,191254,30%,Q2,29-06-2022,Online,25,,,,,
317007,Africa,Germany,Wearables,4909516,1832,40%,Q1,28-10-2020,Retail Partner,32,,,,,
932492,North America,USA,iPad,6254101,227383,30%,Q4,05-04-2022,Apple Store,32,,,,,
808065,North America,Brazil,iPad,4156495,306559,30%,Q3,10-04-2024,Online,26,,,,,
595053,North America,Brazil,MacBook,209618,414648,25%,Q3,24-07-2020,Retail Partner,25,,,,,
604653,Asia,Australia,iPhone,3800221,118134,30%,Q3,07-12-2020,Offline,27,,,,,
752648,South America,China,Services,3988590,412574,20%,Q2,29-02-2024,Offline,38,,,,,
506598,Europe,Japan,Services,2530547,86221,40%,Q4,23-06-2024,Online,29,,,,,
282033,South America,UK,MacBook,4182905,210504,40%,Q1,27-04-2023,Retail Partner,21,,,,,
811993,North America,Germany,iPad,6644569,322969,20%,Q3,27-11-2022,Retail Partner,44,,,,,
240973,South America,Germany,iPad,7086253,326612,35%,Q1,12-04-2024,Offline,42,,,,,
451146,Europe,Japan,iPad,6768771,85551,25%,Q2,10-10-2020,Apple Store,41,,,,,
464676,Africa,France,Wearables,2869008,458198,30%,Q2,29-07-2023,Retail Partner,28,,,,,
609661,Asia,UK,iPad,2263942,21495,25%,Q1,23-12-2021,Retail Partner,37,,,,,
452174,Europe,China,Wearables,2891678,136083,25%,Q3,16-04-2022,E-Commerce,31,,,,,
536005,Asia,France,Services,6120133,329585,40%,Q1,08-05-2021,Retail Partner,25,,,,,
221698,Oceania,France,iPad,5966714,493524,20%,Q3,22-01-2023,E-Commerce,30,,,,,
829038,Europe,India,Services,9249739,203554,40%,Q1,07-11-2024,E-Commerce,34,,,,,
744768,Europe,China,MacBook,3601854,255312,20%,Q2,01-07-2023,Online,19,,,,,
258497,North America,Japan,Wearables,3816107,96195,25%,Q2,21-05-2024,Apple Store,39,,,,,
538764,Africa,Germany,Wearables,4010128,349496,40%,Q4,20-02-2020,Apple Store,45,,,,,
908588,North America,UK,MacBook,115845,69188,25%,Q2,21-12-2022,Online,20,,,,,
243932,Asia,Germany,iPhone,8269981,51826,20%,Q2,26-12-2021,E-Commerce,24,,,,,
832575,North America,Brazil,iPad,9645871,148133,20%,Q3,02-06-2023,Online,35,,,,,
923630,North America,Brazil,iPhone,9573271,446647,35%,Q1,04-10-2022,Apple Store,30,,,,,
638213,North America,India,iPad,4575587,135262,30%,Q1,24-07-2024,Online,28,,,,,
813568,Asia,Brazil,Wearables,8383086,95960,20%,Q1,30-12-2023,Offline,27,,,,,
875215,Europe,Japan,iPhone,5277651,348933,30%,Q4,18-03-2020,Apple Store,28,,,,,
930430,Europe,France,Wearables,7299814,187005,30%,Q3,13-03-2020,E-Commerce,29,,,,,
949158,South America,Japan,Wearables,9060725,113957,30%,Q1,29-06-2023,Offline,20,,,,,
754516,Europe,Canada,iPhone,3500518,211325,40%,Q4,03-04-2022,Online,34,,,,,
812644,Europe,France,MacBook,4673260,167670,35%,Q3,27-03-2022,Retail Partner,42,,,,,
567049,Oceania,Brazil,iPad,6025430,277382,30%,Q4,27-05-2021,Retail Partner,43,,,,,
807612,Oceania,UK,Wearables,9333776,360147,20%,Q3,04-01-2021,Retail Partner,20,,,,,
246479,Europe,UK,iPhone,4528432,188735,30%,Q4,23-06-2022,E-Commerce,19,,,,,
872590,Europe,Canada,MacBook,6852926,32848,40%,Q1,05-02-2020,Online,32,,,,,
273564,South America,USA,Services,5683568,486443,40%,Q1,14-10-2022,Retail Partner,26,,,,,
321230,North America,Canada,Wearables,8615970,257928,20%,Q4,25-11-2022,E-Commerce,18,,,,,
769711,South America,France,iPhone,7206522,49666,20%,Q4,12-12-2021,Online,18,,,,,
374448,South America,Germany,MacBook,8963719,277803,30%,Q2,16-03-2023,Offline,29,,,,,
176354,Europe,UK,Services,5764767,220774,20%,Q1,19-08-2024,Retail Partner,42,,,,,
595768,South America,UK,Services,8122627,405292,30%,Q2,15-09-2023,Online,35,,,,,
592814,Oceania,France,MacBook,1813955,208466,40%,Q4,01-07-2021,Retail Partner,18,,,,,
968717,South America,Japan,Services,1540274,164258,40%,Q1,21-09-2024,Apple Store,27,,,,,
544305,North America,USA,iPad,9184327,321536,20%,Q1,07-06-2020,Retail Partner,32,,,,,
929953,Asia,Canada,iPad,7967543,494674,30%,Q1,22-08-2023,Retail Partner,33,,,,,
495596,Oceania,China,Wearables,1822145,124471,40%,Q4,03-10-2022,E-Commerce,20,,,,,
525033,North America,Canada,Services,4356764,385737,35%,Q2,19-11-2022,E-Commerce,32,,,,,
466353,South America,UK,iPad,3102165,126597,25%,Q1,15-12-2022,Online,27,,,,,
376104,Oceania,France,iPhone,5886359,395294,35%,Q4,13-02-2020,Offline,28,,,,,
783721,Asia,Australia,Wearables,8523177,17495,20%,Q1,10-08-2020,Apple Store,30,,,,,
842018,Europe,Japan,iPhone,8564973,469481,35%,Q1,13-09-2021,Apple Store,19,,,,,
740834,Africa,Japan,MacBook,4596550,1221,30%,Q1,29-07-2024,E-Commerce,23,,,,,
957080,South America,France,MacBook,8203005,296798,20%,Q3,08-04-2020,E-Commerce,31,,,,,
494123,North America,Japan,iPhone,756263,95078,25%,Q2,10-08-2024,Apple Store,34,,,,,
471029,Africa,Australia,iPad,3547558,136110,30%,Q4,07-06-2023,Online,32,,,,,
980192,Oceania,India,iPad,5869529,230849,30%,Q4,16-04-2023,Apple Store,36,,,,,
190619,Asia,Brazil,MacBook,3817695,128229,30%,Q3,09-05-2022,Apple Store,48,,,,,
189625,North America,France,Wearables,1139607,391989,35%,Q4,10-01-2025,Apple Store,39,,,,,
139744,North America,Australia,iPad,1725066,406216,25%,Q4,05-06-2022,Retail Partner,28,,,,,
216865,North America,Japan,Services,8659694,182028,30%,Q3,29-03-2021,Apple Store,25,,,,,
861570,Oceania,Brazil,Wearables,2662445,28628,40%,Q2,14-08-2020,Apple Store,29,,,,,
545440,Oceania,China,Wearables,5405657,137087,20%,Q1,31-03-2022,Apple Store,39,,,,,
582673,North America,France,Services,9946321,8212,25%,Q1,20-08-2024,Retail Partner,37,,,,,
294296,Asia,USA,Wearables,8254568,6810,35%,Q4,09-07-2021,E-Commerce,19,,,,,
703050,South America,Brazil,MacBook,1119542,30722,20%,Q1,25-11-2020,Offline,44,,,,,
806353,North America,Japan,iPad,6654752,263871,40%,Q4,25-01-2021,Retail Partner,29,,,,,
314193,North America,Japan,Wearables,7498865,459889,30%,Q1,29-08-2021,E-Commerce,35,,,,,
304352,South America,USA,iPad,2070332,393939,40%,Q2,16-05-2024,Offline,39,,,,,
892067,Africa,Australia,MacBook,3957665,29960,40%,Q3,23-03-2024,E-Commerce,30,,,,,
322358,South America,Canada,MacBook,9397588,112361,30%,Q3,14-04-2020,Offline,48,,,,,
346042,Africa,China,iPhone,4850432,204156,25%,Q2,16-09-2020,Retail Partner,21,,,,,
893954,Europe,China,iPhone,165441,71011,40%,Q1,07-05-2022,Retail Partner,34,,,,,
817478,Africa,Germany,iPad,6984807,479871,20%,Q2,04-11-2023,E-Commerce,26,,,,,
152380,North America,France,Services,5374862,361825,20%,Q3,20-10-2023,Retail Partner,42,,,,,
408406,North America,Germany,Services,6592439,94295,25%,Q2,18-01-2023,E-Commerce,32,,,,,
737358,Europe,UK,iPhone,9990346,352565,30%,Q3,10-05-2021,Apple Store,34,,,,,
584286,North America,Japan,MacBook,5941451,8253,30%,Q3,06-07-2023,Online,20,,,,,
856625,Asia,India,Services,7297514,411157,20%,Q1,07-04-2022,Retail Partner,45,,,,,
452785,Africa,UK,Wearables,9788428,33886,25%,Q2,25-07-2023,E-Commerce,27,,,,,
924237,North America,Germany,iPhone,1868557,471437,20%,Q1,18-07-2023,Retail Partner,29,,,,,
657906,North America,Germany,iPad,2504009,175641,35%,Q2,11-06-2024,Retail Partner,26,,,,,
772557,North America,Brazil,Services,5102380,197620,20%,Q3,28-06-2022,Online,33,,,,,
842267,North America,China,Wearables,9302640,71218,20%,Q3,05-04-2024,Retail Partner,26,,,,,
300381,South America,USA,Services,7278654,6983,20%,Q2,04-03-2022,E-Commerce,30,,,,,
289446,Asia,UK,iPad,9122654,234646,40%,Q1,11-02-2022,Online,28,,,,,
127828,Oceania,Australia,iPad,4080871,462596,20%,Q4,13-02-2020,Retail Partner,37,,,,,
355943,South America,Japan,iPad,1641851,493802,20%,Q1,29-06-2022,Online,27,,,,,
295218,South America,Brazil,Wearables,4141715,75987,25%,Q2,16-03-2021,E-Commerce,27,,,,,
594072,North America,India,MacBook,9541754,45037,20%,Q1,20-03-2023,Online,24,,,,,
157815,Oceania,Canada,iPhone,6459250,494547,30%,Q3,04-10-2020,E-Commerce,28,,,,,
941700,South America,Brazil,iPad,3729325,452483,30%,Q3,10-09-2020,Online,30,,,,,
479272,Africa,Germany,iPhone,6215618,499151,20%,Q3,17-01-2022,Retail Partner,26,,,,,
624536,Oceania,Brazil,MacBook,7831857,11355,30%,Q3,18-09-2023,Offline,26,,,,,
911775,North America,Germany,iPad,8710016,334642,40%,Q3,22-09-2024,Online,32,,,,,
822318,North America,Germany,iPhone,6956660,482786,40%,Q4,20-07-2024,E-Commerce,21,,,,,
297262,North America,Brazil,Wearables,990291,210208,20%,Q3,08-06-2024,Retail Partner,19,,,,,
180486,North America,China,MacBook,5609566,340344,40%,Q2,24-02-2020,Apple Store,20,,,,,
123452,Europe,China,MacBook,1317588,260649,40%,Q3,07-09-2023,Apple Store,45,,,,,
988863,Africa,USA,Services,1208058,389113,30%,Q4,03-03-2023,Apple Store,26,,,,,
926210,Africa,India,Wearables,8280197,289866,20%,Q1,10-10-2024,Retail Partner,29,,,,,
908497,North America,Canada,Wearables,9947125,102623,40%,Q1,27-06-2021,Offline,42,,,,,
494320,Asia,Brazil,Wearables,2166703,66091,25%,Q2,23-11-2021,Online,32,,,,,
565431,Africa,France,Wearables,8341477,212485,20%,Q1,20-02-2021,E-Commerce,25,,,,,
350389,Europe,Brazil,iPad,1100949,414237,25%,Q2,22-03-2020,Online,33,,,,,
306759,North America,Brazil,MacBook,1863529,493459,40%,Q1,02-05-2022,Retail Partner,47,,,,,
696213,South America,Brazil,iPhone,804512,31499,30%,Q2,12-10-2022,E-Commerce,26,,,,,
419989,Europe,Australia,Wearables,7522741,365556,40%,Q2,12-02-2020,Offline,31,,,,,
624607,North America,China,Wearables,5317134,188984,20%,Q4,11-11-2020,Online,28,,,,,
414005,Asia,UK,iPhone,9157564,86308,25%,Q2,19-05-2020,Online,19,,,,,
826228,Africa,China,Services,3821751,437260,40%,Q2,02-04-2022,Online,31,,,,,
347036,Africa,India,iPhone,5766478,413705,40%,Q1,30-01-2021,Offline,25,,,,,
207831,Europe,Brazil,Wearables,581018,483454,25%,Q1,01-04-2022,Offline,38,,,,,
975752,Asia,UK,iPad,667385,172193,40%,Q4,01-11-2021,Offline,32,,,,,
259361,Oceania,France,iPad,1401838,344625,35%,Q3,23-05-2024,Retail Partner,30,,,,,
394246,North America,Australia,Wearables,7087767,362587,20%,Q1,10-01-2025,Online,26,,,,,
612819,Africa,UK,Wearables,2388237,63772,40%,Q2,13-04-2020,Apple Store,25,,,,,
450495,Europe,India,iPhone,3259791,242139,40%,Q1,11-06-2021,E-Commerce,33,,,,,
952753,Asia,China,iPad,1689398,472496,40%,Q2,05-11-2022,E-Commerce,30,,,,,
856121,North America,China,iPhone,6492582,169504,30%,Q1,13-05-2020,Online,21,,,,,
836607,North America,USA,Services,1320161,173297,30%,Q1,12-07-2023,Online,33,,,,,
938554,North America,France,iPad,7049494,42454,20%,Q1,23-05-2023,Retail Partner,45,,,,,
451854,South America,Japan,Wearables,3430281,495276,25%,Q2,02-12-2021,Apple Store,45,,,,,
433351,Asia,Brazil,iPad,3620083,443610,20%,Q4,24-05-2022,E-Commerce,29,,,,,
608448,North America,Brazil,Services,4524968,295951,20%,Q3,24-02-2020,Offline,32,,,,,
843855,Europe,Canada,iPhone,6987923,459291,30%,Q1,24-11-2024,Apple Store,19,,,,,
857420,Asia,India,Wearables,8338308,286103,25%,Q3,20-08-2023,Offline,40,,,,,
508174,South America,India,iPhone,1614597,124580,30%,Q3,04-06-2024,Apple Store,27,,,,,
337125,Africa,Japan,MacBook,95170,170006,20%,Q3,08-04-2023,Online,25,,,,,
718639,North America,UK,iPad,48189,436034,40%,Q2,15-02-2020,E-Commerce,27,,,,,
570587,North America,USA,Wearables,9283282,112327,40%,Q4,30-04-2024,Retail Partner,30,,,,,
882328,Europe,Japan,iPhone,6490625,420407,30%,Q2,24-11-2024,Offline,23,,,,,
881668,Europe,Germany,Wearables,9263065,408252,20%,Q4,31-08-2020,Apple Store,25,,,,,
166213,North America,Japan,MacBook,3794911,365037,30%,Q2,02-07-2021,Retail Partner,45,,,,,
708866,South America,Japan,Wearables,3339185,75468,20%,Q1,22-12-2021,Offline,20,,,,,
284257,Asia,Japan,MacBook,1028724,24375,20%,Q1,04-11-2020,Offline,24,,,,,
796382,South America,India,MacBook,5615982,122099,25%,Q3,24-02-2020,Retail Partner,36,,,,,
321543,North America,Japan,Services,1266110,233403,20%,Q1,01-12-2023,Apple Store,37,,,,,
735742,South America,Brazil,MacBook,2558640,375100,30%,Q4,08-10-2022,Apple Store,32,,,,,
320741,Africa,Brazil,Services,4185527,451569,40%,Q1,14-11-2024,Online,28,,,,,
899155,North America,France,Services,50697,77952,30%,Q2,26-09-2021,Apple Store,42,,,,,
700413,Asia,Japan,Wearables,6567260,225314,20%,Q2,21-09-2020,Online,33,,,,,
215655,Asia,USA,Services,4656294,477332,35%,Q3,19-12-2024,Offline,48,,,,,
326917,North America,Brazil,Wearables,8509081,154784,25%,Q4,29-11-2023,E-Commerce,32,,,,,
960142,Asia,France,iPad,1266603,418952,20%,Q3,11-04-2024,Offline,38,,,,,
842219,Asia,Japan,Wearables,7528960,168599,30%,Q2,12-02-2024,Apple Store,45,,,,,
967156,South America,Japan,iPhone,2382859,323382,25%,Q4,07-07-2020,E-Commerce,32,,,,,
360076,Asia,China,iPad,3432907,428520,35%,Q2,28-06-2022,Apple Store,30,,,,,
478198,Oceania,France,iPhone,3576126,487261,40%,Q1,04-07-2021,Retail Partner,23,,,,,
221110,Oceania,Brazil,iPad,1580553,6684,20%,Q4,20-10-2020,Retail Partner,40,,,,,
227889,Africa,China,MacBook,6097360,44201,40%,Q4,16-05-2021,Retail Partner,22,,,,,
218941,Asia,France,iPhone,4611066,339644,40%,Q1,22-02-2020,Online,31,,,,,
246901,South America,UK,Services,4586972,97156,30%,Q1,29-10-2023,Online,31,,,,,
780800,North America,China,iPhone,8962255,242795,30%,Q1,02-08-2022,E-Commerce,24,,,,,
934967,Africa,China,Services,7050834,343965,30%,Q2,25-08-2023,Retail Partner,50,,,,,
239063,Europe,France,iPad,6907076,433809,40%,Q2,23-01-2025,E-Commerce,28,,,,,
578700,South America,France,Services,7327216,349807,30%,Q2,18-09-2021,Retail Partner,31,,,,,
395354,Oceania,USA,Wearables,1985684,278451,30%,Q2,28-05-2020,Retail Partner,28,,,,,
107201,North America,China,iPad,7446876,428797,20%,Q2,16-11-2022,Offline,38,,,,,
604075,North America,Australia,Wearables,3105893,443853,35%,Q3,21-05-2022,Retail Partner,30,,,,,
101308,Oceania,USA,Wearables,8821555,323145,30%,Q4,19-09-2022,Retail Partner,26,,,,,
953186,Europe,Australia,iPhone,7039103,250665,25%,Q1,17-04-2022,Retail Partner,19,,,,,
412666,Africa,UK,Services,2100104,333680,40%,Q1,23-02-2024,Offline,46,,,,,
306836,South America,Germany,Services,2709748,48573,40%,Q1,28-09-2021,Online,33,,,,,
444214,South America,China,MacBook,7745568,455651,40%,Q2,25-11-2024,Apple Store,21,,,,,
401943,Europe,China,MacBook,780418,423599,40%,Q4,21-06-2020,Apple Store,49,,,,,
168271,South America,Germany,iPhone,9985364,69005,25%,Q2,25-06-2022,Online,20,,,,,
494503,Oceania,Japan,Services,5235150,278961,25%,Q1,05-10-2020,Retail Partner,36,,,,,
599843,North America,Brazil,iPhone,1377346,290311,20%,Q3,23-09-2020,Retail Partner,22,,,,,
953653,Asia,Canada,iPad,6277238,407744,35%,Q2,05-05-2022,E-Commerce,27,,,,,
110833,North America,Germany,Wearables,8300754,469278,40%,Q1,24-05-2023,Online,23,,,,,
414022,Europe,France,iPhone,8708573,236541,30%,Q2,29-03-2022,E-Commerce,29,,,,,
665138,North America,Germany,iPhone,5143256,425933,20%,Q4,22-01-2025,Online,24,,,,,
795528,North America,France,iPhone,8647359,436817,40%,Q4,30-10-2020,E-Commerce,33,,,,,
189569,South America,Germany,iPad,1425591,341971,25%,Q1,02-05-2022,Offline,25,,,,,
160955,North America,China,Services,3368957,380939,30%,Q2,27-02-2024,E-Commerce,35,,,,,
504525,North America,China,Services,8554069,126003,25%,Q4,19-05-2020,E-Commerce,25,,,,,
571257,Europe,Germany,iPhone,9589562,263220,25%,Q4,01-01-2022,Online,19,,,,,
569438,Oceania,UK,Wearables,8780370,76181,30%,Q2,11-04-2022,Offline,45,,,,,
505538,North America,Brazil,iPhone,397217,360707,35%,Q1,10-01-2021,Online,25,,,,,
967753,North America,Japan,MacBook,9424469,31751,20%,Q4,27-06-2020,Retail Partner,34,,,,,
974168,Europe,China,Services,5351356,152784,30%,Q3,12-02-2020,Online,34,,,,,
177263,Asia,Germany,iPhone,3728734,219375,40%,Q4,25-05-2022,Offline,24,,,,,
959264,Africa,USA,Services,2626082,283726,30%,Q2,05-01-2024,Online,34,,,,,
161048,Africa,Canada,MacBook,4357642,184504,40%,Q2,08-07-2022,Online,33,,,,,
254757,North America,Japan,Services,6357726,180595,30%,Q4,26-08-2023,Offline,44,,,,,
413678,Europe,China,MacBook,3483558,34990,35%,Q1,20-11-2020,Apple Store,20,,,,,
848043,Asia,Japan,Services,9047535,86404,20%,Q2,20-09-2023,Retail Partner,49,,,,,
426066,North America,China,Wearables,795895,296983,40%,Q2,30-06-2020,Apple Store,18,,,,,
512365,Oceania,France,iPhone,2247204,102057,20%,Q4,22-08-2022,Offline,27,,,,,
883307,Asia,Germany,iPhone,9006709,352551,20%,Q1,09-03-2022,Apple Store,33,,,,,
543560,Oceania,UK,Services,38647,273913,30%,Q2,18-10-2022,E-Commerce,35,,,,,
614830,Oceania,China,Services,1839015,402777,25%,Q3,14-07-2023,Retail Partner,49,,,,,
117403,Asia,USA,Wearables,6662749,65988,20%,Q3,26-01-2023,Retail Partner,42,,,,,
545653,North America,Canada,MacBook,6195047,458274,20%,Q4,05-09-2024,Online,31,,,,,
455594,Europe,Japan,MacBook,1768412,337000,35%,Q2,05-05-2021,Retail Partner,18,,,,,
684643,Oceania,China,Services,6464419,2992,20%,Q2,13-06-2020,Retail Partner,46,,,,,
622530,North America,France,iPad,6734056,127953,20%,Q1,05-04-2022,Online,27,,,,,
474450,Asia,UK,MacBook,9549976,8356,20%,Q3,29-01-2024,Retail Partner,21,,,,,
803662,Asia,Brazil,Services,9766650,103140,20%,Q2,15-02-2023,Apple Store,27,,,,,
910585,South America,China,iPad,71820,78980,40%,Q2,27-06-2022,E-Commerce,34,,,,,
554556,North America,USA,iPhone,3723428,321347,30%,Q2,28-09-2020,Retail Partner,26,,,,,
809016,North America,USA,iPhone,7132136,162857,30%,Q2,06-09-2022,Retail Partner,34,,,,,
122339,North America,Japan,iPad,7272700,112212,35%,Q2,13-07-2023,Offline,30,,,,,
664373,Africa,Germany,Wearables,351379,296953,40%,Q4,28-12-2021,Online,26,,,,,
501067,Oceania,India,iPad,1474234,475596,25%,Q4,13-12-2022,E-Commerce,31,,,,,
919769,North America,UK,iPad,7842386,61861,35%,Q4,24-01-2025,E-Commerce,33,,,,,
308319,Africa,Australia,iPad,6218007,106158,40%,Q1,01-05-2021,Online,32,,,,,
141281,North America,Canada,MacBook,5558873,302530,40%,Q1,05-05-2020,Retail Partner,28,,,,,
668764,North America,Brazil,iPad,8537145,100708,40%,Q1,25-12-2022,Online,33,,,,,
740312,South America,India,iPhone,9518535,202836,35%,Q4,24-11-2024,E-Commerce,33,,,,,
774989,Africa,Brazil,iPhone,6913738,105734,30%,Q3,05-12-2024,E-Commerce,22,,,,,
382770,Oceania,Australia,iPad,3812688,469578,40%,Q3,22-06-2022,Offline,35,,,,,
830367,North America,China,iPad,3701631,208694,40%,Q4,24-04-2022,Apple Store,45,,,,,
643467,Oceania,India,iPhone,3652197,367368,30%,Q1,30-10-2022,Apple Store,20,,,,,
609939,North America,Australia,Services,5177294,446574,40%,Q3,07-07-2023,Online,30,,,,,
215399,Europe,UK,MacBook,7042433,250829,40%,Q4,17-05-2023,Retail Partner,31,,,,,
943048,South America,Australia,Services,5025984,463356,35%,Q2,17-01-2022,Retail Partner,36,,,,,
115176,Europe,UK,Wearables,8631142,18905,20%,Q4,07-04-2020,Retail Partner,33,,,,,
625418,Europe,UK,Services,9600558,484168,40%,Q2,01-03-2020,Retail Partner,26,,,,,
594121,Africa,India,MacBook,4518960,410388,20%,Q4,21-12-2022,Online,34,,,,,
438894,Asia,Germany,iPad,7652497,204252,25%,Q4,10-04-2024,Offline,44,,,,,
538879,Africa,China,Wearables,6952294,464833,30%,Q4,20-09-2024,Retail Partner,43,,,,,
979447,Oceania,Brazil,iPad,7918674,90800,40%,Q3,30-08-2020,Apple Store,32,,,,,
369804,South America,France,MacBook,8881602,189071,35%,Q3,04-01-2023,Apple Store,46,,,,,
533270,Oceania,UK,iPad,855189,127298,20%,Q4,29-12-2021,Offline,44,,,,,
663686,North America,Brazil,Services,9101581,285137,20%,Q3,21-11-2023,Online,35,,,,,
973207,North America,Germany,iPad,5326328,139528,30%,Q1,12-07-2023,E-Commerce,32,,,,,
521842,North America,China,Services,1558718,283795,40%,Q1,30-12-2024,Offline,36,,,,,
925943,Oceania,Japan,iPhone,2120331,201035,30%,Q4,30-05-2020,Retail Partner,21,,,,,
253903,North America,Germany,Services,1892312,69659,20%,Q4,16-02-2024,Retail Partner,39,,,,,
657488,Africa,France,Wearables,3108619,385561,30%,Q4,03-06-2020,Offline,41,,,,,
349520,Asia,Brazil,MacBook,4331027,470479,35%,Q2,27-09-2022,Offline,26,,,,,
680061,North America,Germany,Services,1800265,393579,30%,Q1,19-01-2023,Offline,39,,,,,
456491,Africa,Germany,Services,6425983,497068,40%,Q4,21-11-2020,Apple Store,41,,,,,
195796,Asia,Australia,MacBook,2529178,180757,40%,Q3,22-04-2021,Apple Store,37,,,,,
110402,North America,USA,Services,8264083,91666,20%,Q2,28-11-2020,Apple Store,44,,,,,
352916,South America,Germany,MacBook,9927052,463153,30%,Q2,08-02-2024,Retail Partner,39,,,,,
477172,South America,France,Services,5673346,133075,30%,Q3,01-12-2024,Online,32,,,,,
392909,Oceania,China,iPhone,73068,341332,30%,Q1,28-05-2023,E-Commerce,32,,,,,
305869,North America,USA,MacBook,9470199,460645,35%,Q4,30-01-2022,Offline,32,,,,,
876802,Oceania,Brazil,MacBook,1818608,126753,25%,Q4,19-07-2020,Online,19,,,,,
688804,Oceania,USA,MacBook,9481278,488961,20%,Q4,30-04-2021,Retail Partner,46,,,,,
220033,South America,USA,Services,4680963,140200,30%,Q1,27-11-2022,Online,25,,,,,
757372,Oceania,Canada,iPad,2458943,484922,20%,Q4,02-12-2022,E-Commerce,31,,,,,
776671,Oceania,China,Wearables,6546759,412200,40%,Q4,27-08-2022,Apple Store,25,,,,,
947092,North America,India,Services,5000378,283678,25%,Q1,06-09-2024,Offline,49,,,,,
469648,North America,UK,iPad,3177847,498030,20%,Q4,13-11-2021,Offline,28,,,,,
517847,Asia,USA,Services,4973990,343200,20%,Q1,18-08-2024,Retail Partner,26,,,,,
112323,North America,USA,Wearables,2941628,421052,30%,Q1,08-05-2024,Retail Partner,19,,,,,
217807,North America,Canada,MacBook,7303277,410453,40%,Q3,08-02-2022,Apple Store,50,,,,,
163408,Africa,Canada,Services,9208440,123558,30%,Q1,09-01-2023,Apple Store,26,,,,,
244115,Oceania,France,Wearables,854187,213496,35%,Q2,28-05-2022,Online,33,,,,,
320899,North America,India,iPhone,3545583,140200,20%,Q4,20-07-2020,E-Commerce,21,,,,,
205873,Asia,France,MacBook,4976957,456097,20%,Q2,28-09-2024,Retail Partner,50,,,,,
258758,Europe,Brazil,Wearables,9988522,491038,30%,Q2,13-02-2024,Online,31,,,,,
476121,Europe,China,MacBook,9800684,420997,30%,Q2,15-09-2020,Offline,28,,,,,
336950,Oceania,India,Wearables,8014947,342185,40%,Q2,12-12-2022,Apple Store,32,,,,,
729283,Oceania,Germany,iPad,6736099,172909,20%,Q2,24-02-2023,Apple Store,38,,,,,
730330,North America,Germany,iPad,9694442,326483,30%,Q2,05-07-2024,Offline,44,,,,,
670983,Africa,Australia,Wearables,4715928,220918,30%,Q1,01-10-2025,Retail Partner,32,,,,,
219003,North America,Brazil,iPhone,8514510,490987,30%,Q2,23-11-2021,Online,25,,,,,
973096,Asia,UK,iPhone,6034741,325739,40%,Q2,15-12-2020,Offline,20,,,,,
115278,Oceania,China,Wearables,7933309,188901,30%,Q2,25-08-2023,Apple Store,35,,,,,
340857,Europe,Brazil,iPad,9869862,191886,30%,Q3,18-03-2023,Retail Partner,33,,,,,
635357,South America,Australia,Services,6212451,157570,20%,Q3,01-08-2023,Offline,50,,,,,
263803,Oceania,France,Wearables,9243777,86456,35%,Q3,05-04-2023,Online,24,,,,,
743831,North America,China,iPad,9238956,274349,40%,Q2,11-04-2024,Online,33,,,,,
336551,Europe,Canada,Services,319295,102233,30%,Q1,02-01-2024,Offline,37,,,,,
532833,North America,UK,iPhone,2893972,370037,30%,Q1,20-06-2021,Apple Store,18,,,,,
709580,Asia,China,MacBook,3640743,205688,35%,Q3,20-06-2021,Retail Partner,49,,,,,
890450,North America,India,iPad,4820089,126049,40%,Q2,07-12-2020,Retail Partner,33,,,,,
541139,Asia,India,Wearables,4061390,198572,30%,Q3,17-11-2024,E-Commerce,33,,,,,
981954,North America,Japan,iPhone,3875187,396391,30%,Q4,14-09-2023,E-Commerce,25,,,,,
965377,North America,Canada,MacBook,2191503,324703,20%,Q2,02-03-2022,Retail Partner,21,,,,,
304401,North America,China,iPad,8248555,130447,35%,Q2,25-04-2023,Offline,28,,,,,
320356,North America,Canada,Services,1870114,462954,40%,Q4,29-03-2024,Offline,32,,,,,
285484,Europe,Canada,iPhone,1939013,217349,20%,Q4,26-05-2022,E-Commerce,34,,,,,
396768,North America,Australia,MacBook,4963619,322513,20%,Q1,07-05-2020,E-Commerce,22,,,,,
367263,North America,Japan,Wearables,6603271,44540,20%,Q1,08-11-2024,Retail Partner,39,,,,,
251389,South America,India,Wearables,5771438,50359,40%,Q3,09-12-2024,E-Commerce,19,,,,,
651358,South America,Japan,Services,2119210,483192,20%,Q3,20-08-2022,Apple Store,44,,,,,
602266,North America,India,iPhone,612000,106921,20%,Q2,20-08-2021,Offline,18,,,,,
